,RHA015__A549__turquoise,RHA016__A549__turquoise,RHA017__A549__turquoise,RHA018__A549__turquoise,RHA028__A549__turquoise,RHA029__A549__turquoise,RHA030__A549__turquoise,RHA031__A549__turquoise,RHA032__A549__turquoise,RHA033__A549__turquoise,RHA034__A549__turquoise,RHA035__A549__turquoise,RHA036__A549__turquoise,RHA037__A549__turquoise,RHA038__A549__turquoise,RHA039__A549__turquoise,RHA040__A549__turquoise,RHA041__A549__turquoise,RHA042__A549__turquoise,RHA043__A549__turquoise,RHA044__A549__turquoise,RHA045__A549__turquoise,RHA046__A549__turquoise,RHA047__A549__turquoise,RHA048__A549__turquoise,RHA049__A549__turquoise,RHA050__A549__turquoise,RHA051__A549__turquoise,RHA052__A549__turquoise,RHA053__A549__turquoise,RHA054__A549__turquoise,RHA055__A549__turquoise,RHA056__A549__turquoise,RHA057__A549__turquoise,RHA058__A549__turquoise,RHA059__A549__turquoise,RHA060__A549__turquoise,RHA061__A549__turquoise,RHA062__A549__turquoise,RHA063__A549__turquoise,RHA064__A549__turquoise,RHA065__A549__turquoise,RHA066__A549__turquoise,RHA067__A549__turquoise,RHA068__A549__turquoise,RHA069__A549__turquoise,RHA070__A549__turquoise,RHA071__A549__turquoise,RHA072__A549__turquoise,RHA073__A549__turquoise,RHA074__A549__turquoise,RHA075__A549__turquoise,RHA076__A549__turquoise,RHA077__A549__turquoise,RHA078__A549__turquoise,RHA079__A549__turquoise,RHA080__A549__turquoise,RHA081__A549__turquoise,RHA082__A549__turquoise,RHA084__A549__turquoise,RHA085__A549__turquoise,RHA086__A549__turquoise,RHA087__A549__turquoise,RHA088__A549__turquoise,RHA089__A549__turquoise,RHA091__A549__turquoise,RHA092__A549__turquoise,RHA093__A549__turquoise,RHA094__A549__turquoise,RHA095__A549__turquoise,RHA096__A549__turquoise,RHA097__A549__turquoise,RHA098__A549__turquoise,RHA099__A549__turquoise
RAC1,2.3934464050382087,5.569272337919194,6.765985518133833,7.552676781621855,4.637361004518677,5.210119970660439,0.0,6.205038599512776,7.650075208920994,5.825940774971103,6.810700154187216,0.0,3.9778477297963897,7.33068387749255,0.0,3.0972837936376134,7.825327717871343,7.898970138168003,6.357873936004494,7.486288000725898,8.629458625213674,5.172071416568149,5.596690698139608,4.637894213363471,5.908858531528417,1.670844866951836,0.8700861169033965,7.661079735616364,6.284453057269145,7.33697064690389,1.106066855953618,7.238251862876818,4.142364421354513,3.7156078775293797,5.020204368673758,6.9740474159181325,3.5577654201961613,5.219637078190321,5.990396728895956,5.531175569343839,6.548509065897504,3.787996559987775,1.9277713262623757,7.539026945857672,7.147408465439306,0.0,0.939644090058644,6.796208373181488,8.462449103550822,0.0,7.680436887169793,4.8414901276133655,8.677536430638046,0.49737834776257744,0.0,8.038611766764447,5.292432074128043,2.1378215373769165,4.789249316372168,5.73803009062585,1.0493589300067423,0.37481025059730344,7.282717789857285,7.498530123277898,0.0,7.919614197062982,7.550539022338057,5.277438055662178,2.637067655631286,0.0,7.299556055207089,2.5702516117311403,5.187098651334688,7.266139993517206
PDE4B,0.0,7.7052937030256325,2.1932166326205547,6.224455159218721,0.182663061990067,1.649886729199487,9.29421177418184,6.773785389363902,0.0,0.0,0.0,0.0,2.376451538265722,8.23514783629335,0.0,0.0,0.0,0.0,5.7717509136524585,0.0,3.3455993376889688,4.936025399661541,0.0,0.0,0.0,0.0,0.0,0.0,3.6388384367240314,3.7479566308778227,5.746879735207759,0.27555898141671026,4.071505267347363,6.900492503811434,0.0,6.207428272762024,3.7403231635603587,6.184304101071818,7.4030120235749965,0.0,0.0,7.15131088463239,0.0,5.370213113685138,6.294460848988019,1.6631305335000577,0.0,6.372419344293547,8.567321073838787,0.0,0.0,0.0,4.702308462038829,1.8171279495176842,4.585509418910804,0.0,0.0,0.0,0.0,5.910624743510237,6.266784667063761,0.0,0.0,0.0,0.0,6.106494893359745,6.412417419027601,0.0,5.576089748339099,4.920417172274248,0.0,0.0,7.5549187920675855,0.0
RASA2,0.0,1.129586363208561,0.0,5.065908303919223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.274653037052896,0.0,0.0,0.0,1.56958830533033,8.140257179411382,0.5431147438282792,0.0,0.0,0.4435557319285273,0.0,1.9524677643178674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422058036384331,0.0,3.6532205624684417,0.0,0.0,0.0,3.8224242437752523,0.0,0.0,8.474578001872924,2.5571870452397594,0.0,0.0,0.0,0.0,0.0,2.8950233630091993,0.0,6.161410063206943,4.300863190859736,0.0,7.439797646563747,0.0,0.0,0.37165476031241584,1.5955609470572545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4236622024954,1.330879600543761,0.0,0.0
SLC31A1,4.545585411208224,1.1820057418273635,0.23976096112254847,2.930023854896679,6.241289154897218,0.0,6.76333189470853,0.0,0.8980682368907058,0.15511321883777718,5.749123926156493,9.355518483390501,0.0,0.0,7.429348153723727,0.1628480846967067,0.3068326711178311,0.0,4.087106366673917,0.0,1.1114787456271737,4.319697407399036,7.6864725134153,0.0,1.1564095613133993,0.0,0.0,0.3131367021183922,6.469008438878996,5.370680433037899,0.977502676736645,5.379946668306251,0.2012737697331237,7.7692427951405385,0.0,8.130477897882217,4.438339432309103,3.8692101016419125,3.7026797044348494,7.4237630338513885,0.0,2.968396773742233,0.6881239479960677,6.469322720482789,0.0,0.470142201159179,0.23345248699600776,3.152676674760147,1.2726980810328787,0.7502102988108247,0.6122373616678252,0.0,1.0567361130418373,0.3902285376300175,0.37579680384625813,6.465639864072788,7.087537095701794,0.21535927375754413,0.0,5.660535063582962,0.0,1.0055580826461383,0.0,0.19142747066431098,0.7481967146649505,0.20789909706089219,3.033983231097472,6.533969749739515,0.792057381734877,7.423216779689886,0.250612374828666,5.001234779064383,0.22435521178843315,5.646154014789511
UIMC1,5.702355565246057,6.681969238985825,7.29484127140614,2.4317005075015277,7.829957352124368,5.6788972737493655,1.4418658811919756,5.461643148073906,8.372991263208418,3.706066340047099,0.5831223724179561,0.0,0.0,0.652456206608911,0.0,0.0,6.825187772056697,0.0,4.047608183642109,4.910339320409937,7.873382589026982,4.903703530862173,6.831053839324011,3.161489475834023,6.295098505077302,4.628691952913553,3.01622173242684,0.7969565144217284,0.0,0.9037100855287985,1.1687575492204354,0.0,4.862734050527392,5.188487964789331,0.0,0.609537501577423,3.4947739994294946,7.593234238684699,0.0,3.8700095509354044,4.987989299236178,0.0,7.29451047499263,0.0,5.448246833973449,0.0,1.0460858892287486,0.0,4.8792401475765725,0.0,5.939588616777192,0.0,2.3229751114660013,0.0,6.843041665569869,0.9862266954276013,0.5094404661099581,0.999012137109853,8.285846056749426,4.419296174735764,0.0,0.0,9.060555437689372,4.047294080094016,0.0,7.068455852005551,0.7983184930398686,0.8402464860193143,6.347826852168414,5.861387203513807,4.378081525050644,1.160061800305913,0.0,4.00513046785373
COMMD3-BMI1,5.299720885453074,5.242316682244858,0.0,0.0,4.356228340661374,0.0,7.420381341196637,0.0,0.0,4.666006649972001,7.045825174901746,0.0,5.118384645619935,0.0,7.215028150164623,0.0,0.0,2.1363193722082228,4.698751887784677,0.0,0.0,4.718005361155463,5.345850517219489,5.851569161729915,6.763902835779787,0.0,6.873936205993632,0.0,7.123893772087951,2.9059246284147204,0.0,0.0,6.02418668126576,7.289668501447715,0.0,7.3865523139983305,7.265802549495527,8.065017537637647,5.10156183773711,6.542547488512657,5.366245268458396,4.887705596351583,8.70855283065211,6.658190056428714,5.665716795249751,0.0,1.7046772317385146,6.094012215134201,7.284847229418632,0.0,6.55245546293781,1.771425025481888,0.0,0.0,8.943613701614042,5.839302064411753,0.0,0.0,7.172487515510134,5.116135990206275,7.196390655083868,6.883901801674504,0.0,0.0,0.0,0.0,7.011126598769547,0.0,0.0,2.7250692690492384,0.0,0.07775899490004015,4.034083626615416,0.0
SRPRB,4.775008387615595,5.110826749110612,3.6095540486444313,7.744699314207836,7.112481210100485,2.991116360613362,5.612900925320867,5.342768061977508,7.913122782514256,4.463210460994102,6.544143775255696,2.21826660261063,6.455815434471432,7.484218708433162,0.48189615154172927,3.546956178141411,4.164641486585123,2.72589817599049,8.451009120386873,5.585299090296774,7.919173204560815,7.590003117421686,7.390839621233146,3.5467586704347727,6.170884475270194,3.544893358511751,3.3696674837612366,5.15877729868894,1.453701937408949,5.770511935350723,0.0,0.0,5.37620354670981,4.391932652796245,6.8425012055953625,5.344803647213335,3.193402744692574,0.8167700757899586,5.427777113971888,5.237318965574551,7.334353743205321,0.0,4.133103157616204,6.174546238754652,5.347764855889297,5.420337545936387,1.883096815619956,0.3297413107422479,0.0,0.0,4.273478591002781,1.775295009629254,0.0,6.087617710493514,2.463201304194132,3.7257084419597746,6.675872373536115,7.556697634917995,5.6233723427677695,5.26550065768004,5.808042614515226,3.605363949670997,5.480161699348165,5.119891485253226,2.9971460529392284,0.825314283662176,6.9053508995809585,4.672549804410054,7.6716896628400315,5.868597878031849,7.101355927246515,7.040991031889819,5.894868681057902,8.827018716522145
ACVR2A,5.468322643947867,4.197810361613701,0.0,4.14163714735284,0.0,2.9399900447640133,0.0,0.0,0.0,4.464040871889887,5.33749702653833,0.0,0.0,4.936416512486398,0.0,0.0,0.0,0.0,3.934157906261376,0.15492534033619704,5.733731236135604,2.166455158017089,2.9002466176466153,0.0,8.390310853651986,7.735528946683062,0.1868567503189048,3.10920842479129,0.0,4.1974958656827175,0.9691066415791102,0.0,2.1532735482228804,0.0,0.0,0.44694961571423536,5.218575828689595,0.0,4.868815148407115,7.774332440226683,0.0,0.8659892654293593,0.0,4.461790462903004,2.7962364121151233,4.792886579189925,0.0,5.177471364444951,0.0,0.0,0.0,8.290318417034747,0.0,0.0,0.3488408747601927,0.0,1.1954168964196574,0.19772073725831352,0.0,3.969482074238436,0.0,0.0,6.515222014249368,0.0,9.032861232276908,5.054496874893407,0.0,0.0,0.4950135584472635,4.404528506729635,0.0,0.24942956389291882,0.0,0.0
SLC25A11,0.0,0.0,5.7682107960027125,0.0,0.0,5.624978179569036,0.0,6.470837801884282,0.0,0.0,8.081547349333272,0.0,0.0,0.5099521856867288,3.5983652053236446,0.0,0.0,0.0,0.0,0.0,0.0,5.706088448791184,0.0,0.0,5.678635347822744,0.0,9.337876079344868,0.0,0.0,1.927960909097621,0.0,0.0,2.851920905497107,0.0,0.0,7.113700499164728,0.0,0.0,0.6882555692771439,4.922830554097503,2.7448865672078036,0.0,4.67009251432894,2.708017237454187,0.0,3.766955525472559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.943815862534952,0.0,0.0,0.0,0.0,0.0,0.4807893611219723,5.653315161192525,7.377947960405814,4.715514531018088,0.0,0.0,0.0,3.3972621920808437,0.0
CDH1,3.90563009143917,5.625983476839585,7.176711721219267,2.5445348435659625,7.381196835896921,6.2174730841407495,4.889585488207836,7.295300585076738,7.653769435306695,4.927678421577879,0.0,8.522283350005651,1.7414238397360453,0.0,5.136138055468832,0.3686845502360819,1.1223082722112685,3.9532838663321743,6.985637042685167,0.0,3.017742005177002,2.9927448689740954,6.504877766577491,6.201231967583526,0.0,0.0,0.26393580857532606,1.202267253409486,0.0,4.135756477490345,5.300683850189366,3.267228649608489,3.160260307559907,1.1663555295974284,0.0,3.1462250863114902,5.792199432805435,3.4973185598209113,6.475561594132839,5.505163684041157,0.0,4.647337537217161,1.422163017509817,0.0,4.775756435728688,3.358278095667178,1.2308854570019838,5.769872216710049,0.5533703342731496,0.0,0.0,0.6046653639147552,0.0,0.0,5.378411047257204,2.983581025420025,0.0,0.0,3.354935892925635,5.279248411017371,3.2899775474674784,0.0,2.230885457001984,1.3518657437036734,8.796847551429806,7.309812829755687,0.0,4.764043544684967,3.22338702274596,3.685514114983755,2.2321787547462604,7.569080900921555,4.28535782756266,8.330858631486862
FAH,0.0,0.0,0.0,6.405609518336503,0.0,7.0069375337996,6.962456480183307,0.0,7.910264957220992,0.0,0.0,0.0,0.0,0.0,0.0,1.4511662639294183,7.230981111646502,0.0,0.0,7.570743731330523,0.0,4.6480224423313485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.409501255658077,7.222543767564902,0.0,5.870490487515113,0.0,0.0,0.0,0.0,4.35478359819413,0.0,6.960789694969923,0.0,6.779364792659731,1.0843364457233238,7.209404625108299,0.0,0.0,0.0,0.0,0.0,0.0,1.5699333599053384,0.0,0.0,8.632402734723167,0.0,0.7461570931669883,0.0,8.336265532617297,7.239875347396029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.639156900308889,0.0,2.8630880402544063,0.0,0.0
UBE2D2,2.1416976313023808,6.052289809337848,6.255993506842582,3.708904541813756,3.8967465326749813,2.8860935630609967,6.10844709279591,4.957519985214998,0.9263372733580316,0.0,5.3677764171879065,8.808079307989752,0.0,2.8190304776293145,0.0,0.0,2.2134188314113405,0.0,5.275338620599563,0.0,2.523451554299328,5.130329621624003,4.267116261880404,0.0,2.186386455985161,0.0,0.0,2.747112369767825,0.0,0.0,0.0,0.0,3.5376066914952906,3.1741283357527292,0.0,1.7522433456324586,1.401898012013746,1.341689779427621,6.987764249134369,2.5967682093366014,0.0,5.9755201366952875,3.720814724106431,4.015818671751405,6.288103816168026,0.0,0.0,3.8925658874421174,0.0,1.8777403242428694,5.831322446655419,1.5128842314084077,0.0,0.0,0.0,0.0,1.7740933451995415,0.0,5.647231031161992,5.894570422956869,6.627180736626999,7.772420153228823,0.0,5.533887233022095,0.0,1.6491601623385608,0.3129532191732678,4.441031902736206,1.7363277819912564,3.5037049121945913,0.0,0.0,5.39485021947319,9.04070068671455
TERF2,4.831826583875321,6.804995733512358,3.4680358491724195,6.3848269116030085,3.614580290172293,1.6811298804779098,6.378017346180222,7.879742519254379,3.158351570390581,1.3794546156050114,1.5175327094309485,0.0,1.4068631579765398,0.0,1.3738096616586641,0.0,5.821659199456568,6.499598774505184,5.425358591897854,0.0,2.0439883589706986,5.723146225961148,2.3078685529311738,5.059446135467493,3.010180082791975,0.0,0.0,0.0,7.021501936214893,3.001843667739546,0.0,2.6233893172378715,1.620103085307662,5.1945598860226125,5.604877868428842,1.5253222242139244,6.024982269484806,0.0,4.481466867264216,4.502846121575706,5.910864551198705,1.931085434433574,1.6409910396439074,6.468925378934903,7.449916227346287,0.0,0.0,1.6177169353780088,0.0,3.130970395176539,1.5313490190090218,1.458670724271408,0.0,1.6114745823761814,2.938812707536692,6.238284350477559,4.2476541347991486,2.502363702352048,3.967140934088683,1.4604490155901235,6.6134226215992635,7.990586200178341,7.725359440655478,8.112502061307898,1.8005044308306786,2.8528837649678924,5.947102713172825,6.76313267604966,5.462042500058114,2.671748530977957,8.206281801735347,3.7695601848769167,0.0,8.71644223684332
GSR,4.633128921870937,3.8032993760631486,5.279794417202898,8.191912978086183,0.0,2.763685639247115,1.4403888258933542,6.086911117074831,5.247642742898024,3.0903944720611602,3.2361527605300764,2.8871216495926677,3.2097715032932657,4.381871683813497,3.3796570012587788,0.0,4.582345243352896,6.317897350216168,6.037573309330185,3.5428894776368676,5.50401013681651,6.154409034361921,6.004979964008513,5.91867722493108,4.401930769269114,8.063869609458616,0.40298624662505006,5.1583451067538,4.609577686982368,4.570007462974622,1.9858683434874702,4.488926267524135,4.76172673858478,8.501654100259767,7.425576794225504,1.5413810209354915,5.0295368123285575,3.5752033982581577,4.274969787332745,5.407553300365646,5.322732173256632,2.482750207442326,5.4775737191742335,8.119594807949921,5.448372394612053,5.362203347787701,5.409543683996699,1.7931634274985684,4.054996037533838,2.513622123392593,6.577688640814602,2.5486413002422976,6.362166519177456,5.1052129147687255,4.72305609720844,3.5341985921657497,8.545721311130395,5.87938720129791,6.747441110307435,5.8772829063498575,4.700484108074816,4.8481722234245614,3.226892272641283,3.445706842323395,7.243802347421424,5.813365635202322,5.257504762258766,5.153862070161722,4.649741904880206,6.205048377294296,1.1109378013463513,4.3181432735964576,5.526031240995028,7.749742075872411
HADH,0.0,7.625372783816143,2.070969724133579,2.8718002881707037,0.0,5.917696686638126,0.5841293442565683,0.0,0.0,7.753256869920015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88010999748852,0.0,0.0,0.0,0.0,0.0,0.0,2.184851545680415,0.0,0.0,0.0,0.0,0.5709116996783687,0.0,3.2489188357930807,0.0,1.88079521684424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5621422717557594,0.523420439550688,0.0,0.6248719979840984,9.253145462569831,0.0,0.0,0.0,0.0,0.0,5.286951359209201,0.0,0.0,0.0,0.0,1.7090347221634674,7.33872747014459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAPGEF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903234144135087,8.7659755761579,0.0,0.0,0.0,0.0,8.039840264531792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBS,6.553126998870854,0.0,1.9256462947148254,0.0,0.0,3.9000456265113,5.027631803181993,5.590003117421686,0.0,0.0,0.9483541479751827,0.0,5.179443372592261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.203631864152511,4.600257857887396,5.997179480937621,5.552081910653108,2.786610997853213,0.0,0.0,3.063357975234204,0.0,0.0,0.0,0.0,8.293149736741865,3.5527336427459923,0.0,0.0,0.0,7.392051186629625,0.0,0.0,0.0,0.0,6.989593184938768,4.446011348022795,1.4436013474399791,0.0,0.0,0.9451851698671083,0.0,0.0,2.703568081894483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5802359515936,6.816714892278694,0.0,7.846173600983165,0.0,0.0,0.0,8.656410561397315,0.0,0.0,4.895040818238194,0.0,8.225419546936799,0.0,0.0
EGFR,4.590769667456465,1.2414375148061683,0.0,7.353843739151643,0.0,0.0,3.0006346462060627,0.0,5.789272795167925,0.0,0.0,9.01391442693698,7.777222432878941,0.5488370711232127,0.0,0.0,1.1967266342766931,1.5601671154049566,0.0,0.0,0.0,0.0,3.0371273995230523,4.301060805779819,0.09782664540939627,0.0,3.723340120251171,4.017797225260447,6.566396589990243,2.3921827649574814,0.19896177506158855,0.8007504212071541,2.184077128337789,6.510639175078391,5.493150937925321,7.19040744801249,0.08062055525086623,2.2585671644913177,4.934389116086297,0.0,0.9574585086550669,0.5609359877647275,0.0,1.494236382489832,0.0,0.2581088214429533,0.0,2.245401346058653,1.7275807007092832,2.8851311409848064,5.189824558880018,4.53829603872377,1.0470427480078819,0.0,2.2873008873286205,5.1588701828550745,0.0,0.0,4.742674569424431,7.826967888317943,1.3612798935902821,0.6523781883384474,0.0,0.0,0.0,6.846906959617284,5.12391445900198,6.468079849800592,6.69228769809048,3.773743198513298,7.787680589233153,0.9920229665962523,5.830691393569668,1.7663237696133645
PCCB,6.475423785657415,4.809460749681671,4.833143096358337,0.0,8.578455721779571,2.558025123336441,7.193278935521388,7.662461880018753,3.530632624455957,0.0,5.078733640215517,0.0,0.0,0.0,7.670896973237183,8.630653005717166,0.0,0.0,0.0,0.0,3.6235976772188563,0.8042948142535211,0.0,3.975061506375088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.735447711948317,0.0,0.0,4.716326992241027,0.0,5.455074007160083,4.357439399635129,1.757539621836169,0.0,0.0,0.0,7.079698105583953,0.0,0.0,0.0,0.0,0.0,3.53367547041507,4.169139320242978,1.0485849575730497,3.9169160740106554,0.0,0.0,1.6661657611385505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.004964238820258,0.0,0.0,4.176937063954685,0.0,0.0,2.8392803937997333,0.0
HSD17B8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.486041773664866,0.0,7.644800845685459,0.0,0.0,0.0,0.0,0.0,1.9126498648972035,0.0,7.624561535737975,0.0,0.0,0.0,0.0,7.289354962302435,0.0,0.0,0.0,0.0,0.0,8.412997405450799,0.0,0.0,0.0,0.0,0.0,0.0,6.209825688868774,0.0,0.0,5.203036670306869,0.0,0.0,7.686563556172246,0.0,8.626282154759231,0.0,4.379024798478096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.020435527771082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1B1,2.0055724540510673,1.279346484495571,4.305707923672116,2.547523862227681,5.867955751611722,3.4460113480227954,2.6309994823095897,0.0,3.3994254233228145,4.843345742402664,4.1528567359724535,1.941335470863884,0.3045507591833926,2.022218652845968,4.244415214606064,4.070320626491785,1.1208031267646814,4.181221842545073,0.0,7.088523256616632,5.960914770679916,3.129808886484335,0.0,3.218216996268718,4.983581937424612,5.126320391270701,0.0,3.093279587284152,1.0815237025046025,2.885601695277051,0.6169843285974829,0.0,6.501902452939474,4.1025069679689175,0.0,2.610107084271171,5.01886113508344,4.069908349376895,2.703840467130324,2.4327109217321947,2.3470618088393786,2.4130090874531747,1.774013198638707,1.7248685146863956,2.31916991245573,0.0,0.0,3.2516994021455714,1.3352602829494549,5.291109904506894,6.816164477377194,0.0,4.799916202989015,1.7419501409116132,3.0072170340053175,2.2484619709127287,3.3875569275875312,3.8404229486288135,3.9229399412331074,1.8838788362268486,0.0,2.2372424718262423,1.5832735592998057,4.673160646146414,1.8111257288583733,0.0,2.293661819146519,0.9911951080944238,2.976220642352808,6.055983002968435,9.216673115435007,3.9652486568442344,4.5674480965157445,2.0145766796843048
